"latitude","longitude","year","month","frp","daynight"
-22.17,125.7282,"2018","11",604.9,"D"
-20.6577,122.9285,"2018","11",563.6,"D"
-22.7241,117.9466,"2018","11",528.3,"D"
-22.7253,117.9513,"2018","11",558.1,"D"
-20.311,126.0448,"2018","11",517.5,"D"
-20.4444,126.2853,"2018","11",960.5,"D"
-20.4618,126.2938,"2018","11",543.7,"D"
-20.4583,126.2884,"2018","11",723.8,"D"
-20.448,126.2908,"2018","11",986.2,"D"
-20.3061,126.0389,"2018","11",657.3,"D"
-18.4523,124.122,"2018","11",934.1,"D"
-18.4533,124.1276,"2018","11",880.8,"D"
-18.44,124.1196,"2018","11",1435.4,"D"
-18.441,124.1252,"2018","11",1786.9,"D"
-20.23,125.8849,"2018","11",540.8,"N"
-20.2417,125.8946,"2018","11",537.8,"N"
-20.3388,125.8179,"2018","11",1134.9,"D"
-20.3386,125.8115,"2018","11",1993.1,"D"
-20.3497,125.81,"2018","11",667.7,"D"
-20.2069,125.856,"2018","11",607.9,"D"
-20.2626,125.8431,"2018","11",805.3,"D"
-20.337,125.8029,"2018","11",1200.7,"D"
-20.2697,125.9034,"2018","11",546.6,"D"
-20.3586,125.8855,"2018","11",592.5,"D"
-20.4909,126.317,"2018","11",540.4,"D"
-20.4874,126.3117,"2018","11",1037.2,"D"
-20.4889,126.3007,"2018","11",876.5,"D"
-22.5915,125.9864,"2018","11",562.2,"D"
-22.1995,125.7447,"2018","11",663.5,"D"
-26.9652,122.8633,"2018","11",694.7,"D"
-25.7901,125.6937,"2018","11",592,"D"
-25.8039,125.6952,"2018","11",725.6,"D"
-25.7924,125.6685,"2018","11",769.2,"D"
-26.9482,122.862,"2018","11",840.6,"D"
-26.9622,122.9049,"2018","11",585,"D"
-25.8062,125.6701,"2018","11",1309.2,"D"
-26.9518,122.8699,"2018","11",1173.4,"D"
-26.9688,122.8713,"2018","11",830.7,"D"
-20.4211,125.9452,"2018","11",541.7,"D"
-20.3899,126.1169,"2018","11",831.2,"D"
-20.4527,125.8894,"2018","11",2246.3,"D"
-20.4505,125.909,"2018","11",731.1,"D"
-20.3878,126.1357,"2018","11",799.8,"D"
-22.1426,125.3564,"2018","11",601.5,"D"
-22.1292,125.3548,"2018","11",596.4,"D"
-22.1338,125.3085,"2018","11",678.4,"D"
-22.0865,125.3734,"2018","11",576,"D"
-22.177,125.639,"2018","11",1060.3,"D"
-22.2553,125.7654,"2018","11",634,"D"
-22.6256,126.0697,"2018","11",612.4,"D"
-22.6385,126.0711,"2018","11",1520.1,"D"
-22.6244,126.0744,"2018","11",580.3,"D"
-22.6373,126.0758,"2018","11",1645.7,"D"
-22.6501,126.0773,"2018","11",594.2,"D"
-22.2291,125.7624,"2018","11",538.4,"D"
-22.0817,117.7697,"2018","11",1075.8,"D"
-22.0908,117.7802,"2018","11",689,"D"
-22.0751,117.7763,"2018","11",512.9,"D"
-22.0821,117.7435,"2018","11",567.2,"D"
-22.5079,125.6489,"2018","11",1441.1,"D"
-22.5226,125.6457,"2018","11",1173.3,"D"
-22.5284,125.6743,"2018","11",1938,"D"
-24.3912,127.3434,"2018","11",505,"D"
-24.3653,127.4116,"2018","11",588.2,"D"
-25.8467,125.8449,"2018","11",507.7,"D"
-25.8537,125.8371,"2018","11",504.7,"D"
-22.6108,150.4684,"2018","11",914.7,"D"
-25.2415,131.9147,"2018","11",929,"D"
-25.2382,131.9185,"2018","11",1254.1,"D"
-25.253,131.9223,"2018","11",637.8,"D"
-24.4773,127.462,"2018","11",557.4,"D"
-24.4884,127.4644,"2018","11",625.6,"D"
-24.5877,127.3649,"2018","11",567.6,"D"
-24.4856,127.4799,"2018","11",922.6,"D"
-24.0593,127.8659,"2018","11",774.7,"D"
-24.0563,127.8828,"2018","11",576.1,"D"
-24.056,127.872,"2018","11",1454.9,"D"
-24.3533,127.3108,"2018","11",831.5,"D"
-24.3541,127.3178,"2018","11",1427.3,"D"
-22.6352,126.1718,"2018","11",800,"D"
-20.2762,126.1889,"2018","11",516,"D"
-24.0332,127.9588,"2018","11",753.9,"D"
-24.0095,127.9468,"2018","11",1437.1,"D"
-22.6203,150.4448,"2018","11",505.8,"D"
-22.5778,125.6081,"2018","11",870.5,"D"
-24.1871,127.395,"2018","11",799,"D"
-24.0401,128.0326,"2018","11",926.5,"D"
-24.0363,128.0252,"2018","11",1069.9,"D"
-24.1857,127.3994,"2018","11",764.4,"D"
-24.1882,127.3698,"2018","11",834.3,"D"
-24.4752,127.3575,"2018","11",597.3,"D"
-22.5749,125.6458,"2018","11",547,"D"
-22.5855,125.6398,"2018","11",585.5,"D"
-24.2601,127.2318,"2018","11",599,"D"
-16.2468,141.601,"2018","11",687.3,"D"
-16.2509,141.5788,"2018","11",501.7,"D"
-16.2476,141.6165,"2018","11",516.9,"D"
-22.0389,121.8787,"2018","11",522.5,"D"
-22.0544,121.8774,"2018","11",957.7,"D"
-22.0558,121.8828,"2018","11",609,"D"
-24.3103,151.9338,"2018","11",770.6,"N"
-24.3209,151.925,"2018","11",611.4,"N"
-24.2998,151.9425,"2018","11",1705.4,"N"
-15.2392,132.0676,"2018","11",543.4,"D"
-17.7315,136.7863,"2018","11",503,"D"
-17.7331,136.7965,"2018","11",704.5,"D"
-17.2377,128.7865,"2018","11",500.6,"D"
-17.2434,128.7796,"2018","11",596.9,"D"
-21.7401,149.1721,"2018","11",1073.9,"D"
-21.7381,149.1673,"2018","11",727.1,"D"
-21.3362,148.5998,"2018","11",951.8,"D"
-21.3346,148.6059,"2018","11",1045.5,"D"
-18.1541,134.0559,"2018","11",657.2,"D"
-24.1142,127.418,"2018","11",626.1,"D"
-24.2284,127.0597,"2018","11",684.1,"D"
-24.2358,127.0946,"2018","11",507.8,"D"
-23.9223,149.2676,"2018","11",661.6,"D"
-24.1269,149.1813,"2018","11",662.8,"D"
-24.4654,149.1322,"2018","11",691.5,"D"
-24.1255,149.1913,"2018","11",554,"D"
-24.0144,149.269,"2018","11",586,"D"
-24.0158,149.2591,"2018","11",609.1,"D"
-24.5407,148.2856,"2018","11",919.1,"D"
-24.3786,151.9356,"2018","11",589,"D"
-24.3802,151.9252,"2018","11",734.9,"D"
-17.2149,143.657,"2018","11",554.1,"D"
-17.2166,143.6417,"2018","11",646.2,"D"
-17.2138,143.6656,"2018","11",640.1,"D"
-24.1441,127.6141,"2018","11",1668.8,"D"
-24.1347,127.6124,"2018","11",697.4,"D"
-24.1236,127.6214,"2018","11",639.4,"D"
-24.1253,127.6105,"2018","11",1913.6,"D"
-24.1159,127.6087,"2018","11",585.5,"D"
-24.0894,127.5926,"2018","11",759.8,"D"
-24.0911,127.5817,"2018","11",1030.4,"D"
-24.0817,127.58,"2018","11",1240.6,"D"
-24.3008,127.5449,"2018","11",570.6,"D"
-24.276,127.6404,"2018","11",1903,"D"
-24.2777,127.6296,"2018","11",1013.6,"D"
-24.282,127.5414,"2018","11",904.8,"D"
-24.2726,127.5397,"2018","11",1097,"D"
-24.2673,127.544,"2018","11",940.1,"D"
-23.0203,120.949,"2018","11",1470.4,"D"
-22.1463,121.9558,"2018","11",795.5,"D"
-23.8621,149.3124,"2018","11",643.8,"N"
-23.8716,149.3302,"2018","11",621.7,"N"
-23.8782,149.3613,"2018","11",697.1,"N"
-21.9826,117.8258,"2018","11",875.4,"N"
-24.323,149.094,"2018","11",525.6,"D"
-24.1175,127.6723,"2018","11",512.6,"D"
-23.9537,128.0904,"2018","11",709.8,"D"
-29.1507,128.6245,"2018","11",603.4,"D"
-29.1499,128.6329,"2018","11",553.5,"D"
-23.8894,149.3746,"2018","11",597,"D"
-23.8656,149.3304,"2018","11",834.7,"D"
-24.1921,149.186,"2018","11",2985.4,"D"
-24.1822,149.1755,"2018","11",1154.1,"D"
-24.7368,151.4868,"2018","11",781.1,"D"
-24.7461,151.4473,"2018","11",584.2,"D"
-24.7544,151.492,"2018","11",744.5,"D"
-24.735,151.4946,"2018","11",563.4,"D"
-24.7526,151.5,"2018","11",770.2,"D"
-23.9985,150.7498,"2018","11",768.1,"D"
-23.9976,150.7415,"2018","11",907.5,"D"
-24.5195,128.031,"2018","11",513.8,"D"
-24.5226,127.9853,"2018","11",903.5,"D"
-24.2695,127.7592,"2018","11",590.9,"D"
-24.2573,127.7067,"2018","11",618.2,"D"
-24.2539,127.7544,"2018","11",1544.5,"D"
-24.5197,128.0226,"2018","11",746.9,"D"
-24.2472,127.8473,"2018","11",711.8,"D"
-24.5085,127.9295,"2018","11",730.5,"D"
-20.2278,148.0029,"2018","11",595.1,"D"
-20.2354,148.0002,"2018","11",655.6,"D"
-24.2454,127.8505,"2018","11",609,"D"
-24.5052,127.9755,"2018","11",631.6,"D"
-24.2545,127.7099,"2018","11",824.5,"D"
-24.523,127.977,"2018","11",721,"D"
-24.5077,127.9379,"2018","11",895.7,"D"
-24.2514,127.7575,"2018","11",1429.6,"D"
-21.8627,149.1789,"2018","11",1123.9,"D"
-21.875,149.1772,"2018","11",776.6,"D"
-21.8025,149.1956,"2018","11",577.7,"D"
-21.3188,148.6978,"2018","11",586.7,"D"
-21.8545,149.1372,"2018","11",773.6,"D"
-21.8587,149.1731,"2018","11",760.2,"D"
-21.8665,149.1351,"2018","11",635.9,"D"
-24.0268,128.1784,"2018","11",723.6,"D"
-21.2485,148.6309,"2018","11",557.1,"D"
-21.2545,148.6374,"2018","11",934.4,"D"
-20.9654,148.5411,"2018","11",647.8,"D"
-20.9728,148.5057,"2018","11",641.7,"D"
-20.9734,148.5337,"2018","11",1073.1,"D"
-15.098,144.5889,"2018","11",507.2,"D"
-17.7204,123.1181,"2018","11",502.1,"D"
-24.048,149.1606,"2018","11",1198,"N"
-24.0503,149.1377,"2018","11",584.3,"N"
-24.0598,149.1456,"2018","11",738.7,"N"
-24.0588,149.1311,"2018","11",1077.1,"N"
-21.7761,149.0973,"2018","11",990,"D"
-21.7879,149.0689,"2018","11",704.2,"D"
-21.7904,149.094,"2018","11",1627.1,"D"
-21.8049,149.093,"2018","11",819.3,"D"
-21.7921,149.0874,"2018","11",1619.3,"D"
-21.8067,149.0867,"2018","11",778.7,"D"
-22.3009,122.0506,"2018","11",684.5,"D"
-22.2988,122.0319,"2018","11",668.4,"D"
-24.3393,127.0186,"2018","11",743.7,"D"
-24.3409,127.0254,"2018","11",647.5,"D"
-24.3374,126.9793,"2018","11",573.8,"D"
-24.3195,126.9807,"2018","11",606.8,"D"
-19.5237,146.6389,"2018","11",639,"D"
-24.3757,127.0491,"2018","11",695.9,"D"
-24.2728,126.9952,"2018","11",528.2,"D"
-24.2622,127.0041,"2018","11",759.4,"D"
-23.0848,120.8926,"2018","11",873.8,"D"
-22.3044,125.3647,"2018","11",518.7,"D"
-17.1219,125.7814,"2018","11",660.2,"D"
-24.2913,149.1063,"2018","11",595.6,"D"
-24.1735,149.2236,"2018","11",1117.2,"D"
-24.2885,149.0911,"2018","11",1803.1,"D"
-24.6669,151.2317,"2018","11",1344.7,"D"
-25.9939,150.6998,"2018","11",766.5,"D"
-25.9891,150.7236,"2018","11",755.1,"D"
-25.9805,150.6965,"2018","11",705.5,"D"
-24.2089,149.2062,"2018","11",2780,"D"
-24.1916,149.2283,"2018","11",544,"D"
-24.212,149.1905,"2018","11",731,"D"
-24.2001,149.2517,"2018","11",1569.5,"D"
-24.208,149.2109,"2018","11",2769.4,"D"
-24.2041,149.2313,"2018","11",863.7,"D"
-24.1876,149.2486,"2018","11",619.5,"D"
-24.1955,149.2079,"2018","11",707.3,"D"
-23.8853,149.3782,"2018","11",769.3,"D"
-23.8569,149.3858,"2018","11",1529,"D"
-24.1887,149.244,"2018","11",553,"D"
-24.2051,149.2267,"2018","11",1026.2,"D"
-24.3036,149.1343,"2018","11",933,"D"
-24.4579,149.0094,"2018","11",516.5,"D"
-24.2013,149.2472,"2018","11",1379.5,"D"
-24.1975,149.2677,"2018","11",1569.2,"D"
-23.8737,149.3678,"2018","11",1049.4,"D"
-23.8609,149.3649,"2018","11",1575,"D"
-23.8483,149.3613,"2018","11",726.5,"D"
-23.7979,149.1462,"2018","11",504.8,"D"
-23.7854,149.1428,"2018","11",932.5,"D"
-23.7896,149.1208,"2018","11",781.4,"D"
-23.7602,149.1374,"2018","11",2172.8,"D"
-23.7645,149.1148,"2018","11",684.3,"D"
-23.7599,149.1297,"2018","11",1638.6,"D"
-24.0336,149.155,"2018","11",573.1,"D"
-24.1936,149.2884,"2018","11",703.7,"D"
-24.0249,149.1324,"2018","11",688.6,"D"
-24.0344,149.1503,"2018","11",618,"D"
-24.0219,149.1476,"2018","11",557.6,"D"
-24.2899,149.1234,"2018","11",733.3,"D"
-24.0503,149.2039,"2018","11",1586.7,"D"
-24.1836,149.2692,"2018","11",585.3,"D"
-24.1961,149.2722,"2018","11",1497.7,"D"
-21.8042,149.1229,"2018","11",649.2,"D"
-24.3023,149.1263,"2018","11",914.4,"D"
-24.1597,149.2587,"2018","11",610,"D"
-24.1637,149.2377,"2018","11",739.7,"D"
-24.1723,149.2616,"2018","11",2509.7,"D"
-24.0343,149.2874,"2018","11",972.3,"D"
-23.7557,149.1604,"2018","11",566.8,"D"
-23.7557,149.1523,"2018","11",877.4,"D"
-24.1849,149.2646,"2018","11",738.4,"D"
-24.3184,149.1093,"2018","11",771,"D"
-23.802,149.1245,"2018","11",736.8,"D"
-24.3198,149.1174,"2018","11",810.9,"D"
-24.0588,149.2281,"2018","11",4250.7,"D"
-24.0629,149.207,"2018","11",3167.9,"D"
-24.1926,149.2237,"2018","11",638.1,"D"
-24.3733,149.1083,"2018","11",794.6,"D"
-24.1763,149.2407,"2018","11",1173.9,"D"
-24.3074,149.1143,"2018","11",569.9,"D"
-24.0038,150.8502,"2018","11",995.7,"D"
-23.9899,150.8457,"2018","11",572.4,"D"
-23.9953,150.8195,"2018","11",522.7,"D"
-24.0008,150.8414,"2018","11",905,"D"
-23.9868,150.8369,"2018","11",639.3,"D"
-23.927,150.6774,"2018","11",601.6,"D"
-24.4394,151.9463,"2018","11",932.6,"D"
-23.8218,150.9076,"2018","11",857.7,"D"
-24.6648,151.2237,"2018","11",676.2,"D"
-23.4575,150.3152,"2018","11",854.7,"D"
-23.4527,150.3405,"2018","11",1267.8,"D"
-23.4612,150.3215,"2018","11",2619.9,"D"
-23.4561,150.3468,"2018","11",2842.9,"D"
-23.4749,150.3251,"2018","11",647.5,"D"
-32.5986,120.5531,"2018","11",610.8,"D"
-32.6076,120.555,"2018","11",1119.3,"D"
-22.4186,125.3352,"2018","11",628.3,"D"
-21.5268,148.9401,"2018","11",504.2,"N"
-21.5174,148.9445,"2018","11",586.9,"N"
-21.8663,149.3285,"2018","11",518.9,"D"
-20.6698,148.4897,"2018","11",577.3,"D"
-24.4573,151.9663,"2018","11",512.2,"D"
-12.3508,132.0612,"2018","11",1979.3,"D"
-12.3465,132.0237,"2018","11",3303.1,"D"
-12.3462,132.0186,"2018","11",2487.6,"D"
-12.3514,132.0663,"2018","11",1547.3,"D"
-24.3606,149.1656,"2018","11",574.2,"D"
-21.4854,148.9126,"2018","11",1029.3,"D"
-21.4865,148.9058,"2018","11",523.2,"D"
-21.9282,149.2667,"2018","11",1094.9,"D"
-21.9284,149.2617,"2018","11",666.5,"D"
-24.3573,149.172,"2018","11",883.3,"D"
-21.4844,148.9255,"2018","11",739.8,"D"
-23.9128,149.2249,"2018","11",558,"D"
-24.2633,149.1045,"2018","11",604.9,"D"
-23.9159,149.2207,"2018","11",555.5,"D"
-23.5386,151.1052,"2018","11",726.9,"D"
-20.9139,148.5446,"2018","11",672.8,"D"
-20.7031,148.4757,"2018","11",792.7,"D"
-20.661,148.3945,"2018","11",652.8,"D"
-20.6586,148.4166,"2018","11",522,"D"
-20.6899,148.4744,"2018","11",738,"D"
-20.692,148.454,"2018","11",533.1,"D"
-20.9178,148.5392,"2018","11",514.1,"D"
-20.6613,148.3607,"2018","11",732.2,"D"
-20.6572,148.4009,"2018","11",725.8,"D"
-20.6594,148.3799,"2018","11",702.4,"D"
-19.2173,145.6122,"2018","11",513.5,"D"
-19.2141,145.6454,"2018","11",583,"D"
-16.236,143.721,"2018","11",543.5,"D"
-17.2545,143.7466,"2018","11",561.9,"D"
-26.1768,148.3188,"2018","11",582,"D"
-24.7167,151.4626,"2018","11",528.7,"D"
-25.7734,151.2034,"2018","11",711.9,"D"
-25.4974,150.3566,"2018","11",1387.3,"D"
-25.4948,150.3708,"2018","11",690.8,"D"
-24.3448,149.182,"2018","11",758.4,"D"
-24.3427,149.1947,"2018","11",1116.9,"D"
-23.569,151.1226,"2018","11",520.8,"D"
-23.5666,151.0687,"2018","11",582.4,"D"
-15.0845,145.1846,"2018","11",966.4,"D"
-16.851,144.8339,"2018","11",687.5,"D"
-17.259,143.2784,"2018","11",665.3,"D"
-16.8421,143.1031,"2018","11",559.9,"D"
-18.6064,124.1513,"2018","11",539.7,"D"
-17.5887,125.2877,"2018","11",527.6,"D"
-16.6495,143.5533,"2018","11",748.7,"N"
-16.6401,143.5274,"2018","11",583,"N"
-16.6453,143.5767,"2018","11",715.1,"N"
-18.3399,138.1387,"2018","12",756.1,"D"
-26.3542,121.4388,"2018","12",567.7,"D"
-27.6836,127.3071,"2018","12",672.7,"D"
-27.6882,127.3209,"2018","12",510.4,"D"
-28.1703,151.456,"2018","12",875.5,"D"
-25.4037,149.1421,"2018","12",510.8,"D"
-20.6539,148.5055,"2018","12",594.1,"D"
-25.0545,125.7188,"2018","12",535,"D"
-25.057,125.6876,"2018","12",782.6,"D"
-25.0569,125.7119,"2018","12",725.2,"D"
-24.135,123.9399,"2018","12",551.5,"D"
-24.1288,124.0213,"2018","12",563.5,"D"
-26.696,124.3669,"2018","12",824.2,"D"
-26.6934,124.3625,"2018","12",544.3,"D"
-18.3241,138.3403,"2018","12",504.1,"D"
-17.5132,138.936,"2018","12",520.4,"D"
-17.5095,138.9298,"2018","12",578.6,"D"
-18.7558,124.2009,"2018","12",557.1,"D"
-14.1485,135.4252,"2018","12",689.8,"D"
-14.1467,135.4366,"2018","12",1038.1,"D"
-32.5536,120.5671,"2018","12",583.2,"D"
-23.8102,125.4851,"2018","12",551.2,"N"
-18.7009,137.5819,"2018","12",570.6,"D"
-26.6774,124.3216,"2018","12",528.9,"D"
-26.6857,124.3589,"2018","12",804.2,"D"
-26.6914,124.3516,"2018","12",577.4,"D"
-25.3943,150.8967,"2018","12",685.2,"D"
-25.4036,150.8984,"2018","12",577.7,"D"
-24.2004,149.1082,"2018","12",1034.4,"D"
-24.2364,149.2428,"2018","12",536.2,"D"
-24.2349,149.2527,"2018","12",686.3,"D"
-24.199,149.1181,"2018","12",535.6,"D"
-24.2439,149.2543,"2018","12",1234.5,"D"
-24.2094,149.1098,"2018","12",1614.3,"D"
-24.2454,149.2444,"2018","12",506.9,"D"
-23.9403,149.4353,"2018","12",646.6,"D"
-23.9312,149.4336,"2018","12",622.1,"D"
-25.2881,149.2845,"2018","12",581.4,"D"
-24.0651,149.2812,"2018","12",539.9,"D"
-23.5871,151.1233,"2018","12",663.1,"D"
-14.1615,135.4117,"2018","12",516.4,"D"
-14.905,143.7217,"2018","12",628.4,"D"
-26.2528,125.2124,"2018","12",586.3,"D"
-17.7073,122.5444,"2018","12",534.6,"D"
-26.0516,151.2935,"2018","12",866.8,"D"
-25.4968,150.3136,"2018","12",553.6,"D"
-17.0394,143.1773,"2018","12",742.8,"D"
-17.0262,143.1747,"2018","12",940.1,"D"
-17.0313,143.1707,"2018","12",967.5,"D"
-17.0275,143.1924,"2018","12",578.3,"D"
-16.9918,143.1629,"2018","12",591.7,"D"
-21.7923,118.6222,"2018","12",592.1,"D"
-21.7802,118.6197,"2018","12",965.2,"D"
-24.2456,149.2216,"2018","12",1451.7,"N"
-24.249,149.234,"2018","12",811.1,"N"
-24.251,149.2167,"2018","12",786.6,"N"
-16.6941,137.7665,"2018","12",859.4,"D"
-16.6924,137.7554,"2018","12",637.2,"D"
-17.6989,132.4867,"2018","12",548.1,"D"
-17.1217,132.3569,"2018","12",533.3,"D"
-17.1239,132.3493,"2018","12",510.1,"D"
-28.8609,126.9391,"2018","12",557.7,"D"
-29.1901,128.4753,"2018","12",891.1,"D"
-29.1916,128.465,"2018","12",575.7,"D"
-29.1931,128.4547,"2018","12",587.9,"D"
-29.1811,128.4735,"2018","12",604.5,"D"
-29.1826,128.4633,"2018","12",613.4,"D"
-17.6653,132.5535,"2018","12",503.3,"D"
-16.0102,135.299,"2018","12",575.1,"D"
-16.0053,135.2902,"2018","12",627.4,"D"
-15.9083,134.7091,"2018","12",694.1,"D"
-15.916,134.7026,"2018","12",795.2,"D"
-16.4337,133.5716,"2018","12",617.9,"D"
-28.9155,125.5337,"2018","12",512.8,"N"
-17.5559,138.9886,"2018","12",503.1,"D"
-17.7264,132.4829,"2018","12",606.7,"D"
-17.7279,132.4945,"2018","12",505.2,"D"
-17.7277,132.4886,"2018","12",524.8,"D"
-17.7227,132.5308,"2018","12",744.7,"D"
-17.7242,132.5424,"2018","12",1136.4,"D"
-15.8784,134.7012,"2018","12",885.4,"D"
-16.6156,137.7324,"2018","12",747.6,"D"
-16.6415,137.7025,"2018","12",511.3,"D"
-16.6176,137.7254,"2018","12",594.7,"D"
-15.8897,134.6998,"2018","12",550.5,"D"
-16.6032,137.7271,"2018","12",625.2,"D"
-15.9776,135.1444,"2018","12",910.6,"D"
-20.0717,122.9669,"2018","12",1254.9,"D"
-16.7219,144.1248,"2018","12",527.8,"D"
-16.7597,142.3086,"2018","12",1408.2,"D"
-16.7581,142.3134,"2018","12",758.6,"D"
-16.5895,137.4857,"2018","12",1097.6,"D"
-18.1616,138.2139,"2018","12",557.5,"D"
-18.1328,138.2195,"2018","12",803.2,"D"
-18.1525,138.2125,"2018","12",792.4,"D"
-17.6721,139.2812,"2018","12",765.2,"D"
-18.142,138.2209,"2018","12",743.6,"D"
-15.1191,128.9448,"2018","12",619.4,"D"
-15.9792,135.3094,"2018","12",688.6,"D"
-15.9342,135.1608,"2018","12",576.5,"D"
-15.9552,135.1637,"2018","12",671,"D"
-15.9431,135.1751,"2018","12",527.1,"D"
-15.9415,135.1879,"2018","12",842.1,"D"
-15.9399,135.2007,"2018","12",614.3,"D"
-15.9504,135.2021,"2018","12",1040.5,"D"
-28.8031,127.1982,"2018","12",576,"D"
-29.1554,125.0142,"2018","12",544.9,"D"
-26.699,119.4307,"2018","12",561.1,"D"
-26.7067,119.4442,"2018","12",1043.1,"D"
-24.5259,121.2583,"2018","12",693.9,"D"
-24.7453,121.7046,"2018","12",793.7,"D"
-22.5485,123.944,"2018","12",1329.3,"D"
-22.5391,123.9613,"2018","12",529.5,"D"
-24.5701,121.268,"2018","12",891.9,"D"
-22.544,123.9357,"2018","12",652.8,"D"
-24.5618,121.2501,"2018","12",1232.9,"D"
-25.2115,120.9627,"2018","12",893.9,"D"
-25.2159,120.9541,"2018","12",640.8,"D"
-25.2133,120.9685,"2018","12",572.4,"D"
-23.2434,125.2316,"2018","12",1089,"D"
-28.8757,125.5569,"2018","12",1599.5,"N"
-28.8936,125.5346,"2018","12",1087.3,"N"
-28.878,125.5276,"2018","12",1263.1,"N"
-28.895,125.4996,"2018","12",856.2,"N"
-28.8926,125.529,"2018","12",1411,"N"
-28.9097,125.501,"2018","12",598.9,"N"
-28.9105,125.5066,"2018","12",724.5,"N"
-28.8958,125.5051,"2018","12",1387.6,"N"
-17.745,132.4779,"2018","12",568.3,"D"
-17.1485,132.3414,"2018","12",825.3,"D"
-16.5886,137.6967,"2018","12",555,"D"
-17.1465,132.3342,"2018","12",872.6,"D"
-17.7006,139.1944,"2018","12",619,"D"
-17.6973,139.2017,"2018","12",737.1,"D"
-19.4209,122.0186,"2018","12",549.5,"D"
-20.9098,127.6783,"2018","12",1013.6,"D"
-20.9023,127.6845,"2018","12",994.9,"D"
-19.2626,128.1703,"2018","12",601.5,"D"
-18.3181,124.2435,"2018","12",895.5,"D"
-18.3135,124.2506,"2018","12",1050.4,"D"
-28.9238,125.4991,"2018","12",1711.3,"D"
-28.9059,125.4679,"2018","12",799.7,"D"
-28.9205,125.4925,"2018","12",1370.9,"D"
-28.9359,125.4911,"2018","12",2077.8,"D"
-28.9029,125.4613,"2018","12",517,"D"
-28.8767,125.9106,"2018","12",707.8,"D"
-28.9391,125.4978,"2018","12",1560.7,"D"
-28.9212,125.4665,"2018","12",600.3,"D"
-28.8825,125.9157,"2018","12",924.6,"D"
-28.7876,127.3013,"2018","12",575.9,"D"
-28.7926,127.3392,"2018","12",505,"D"
-35.9405,137.0494,"2018","12",532.9,"D"
-35.9305,137.0466,"2018","12",534.5,"D"
-35.9205,137.0438,"2018","12",564.9,"D"
-35.9387,137.0557,"2018","12",829.8,"D"
-28.8693,125.9449,"2018","12",772.5,"D"
-28.871,125.9282,"2018","12",619.5,"D"
-21.3318,121.0417,"2018","12",529.7,"D"
-20.8322,121.9297,"2018","12",1540.3,"D"
-17.6882,132.3972,"2018","12",565,"D"
-17.4433,138.3861,"2018","12",675.2,"D"
-17.1297,132.2523,"2018","12",706.7,"D"
-17.1276,132.2651,"2018","12",793.4,"D"
-20.8394,121.9355,"2018","12",1036.4,"D"
-20.2669,122.8472,"2018","12",518.6,"D"
-20.2755,122.8608,"2018","12",847.3,"D"
-20.2794,122.8487,"2018","12",1307,"D"
-20.2777,122.8414,"2018","12",941.2,"D"
-17.1255,132.2779,"2018","12",1425.3,"D"
-17.7846,139.154,"2018","12",669.6,"D"
-20.561,121.2346,"2018","12",580.5,"D"
-20.5726,121.2622,"2018","12",995,"D"
-12.902,135.752,"2018","12",876.1,"D"
-12.9011,135.7444,"2018","12",529.6,"D"
-18.3044,131.8081,"2018","12",711.1,"N"
-17.5773,130.2171,"2018","12",620.2,"D"
-17.2075,132.2862,"2018","12",651.5,"D"
-17.9177,124.2461,"2018","12",863.6,"D"
-17.9162,124.252,"2018","12",1128.6,"D"
-19.3876,121.9465,"2018","12",633.7,"D"
-19.3697,122.0267,"2018","12",755.8,"D"
-19.3671,121.9818,"2018","12",654.3,"D"
-19.3623,121.9906,"2018","12",686.2,"D"
-19.3747,122.0181,"2018","12",765.3,"D"
-18.1311,123.6006,"2018","12",588,"D"
-18.1461,123.5973,"2018","12",977.3,"D"
-18.1436,123.5919,"2018","12",820.8,"D"
-18.1494,123.6212,"2018","12",724.6,"D"
-19.13,122.1705,"2018","12",1359.7,"D"
-19.1225,122.1346,"2018","12",1535.7,"D"
-19.1238,122.1778,"2018","12",860.7,"D"
-19.1327,122.1381,"2018","12",1870.2,"D"
-21.5848,120.9817,"2018","12",810.1,"D"
-25.8819,123.3467,"2018","12",1140.2,"D"
-26.651,119.424,"2018","12",1163,"D"
-26.642,119.3847,"2018","12",1609.2,"D"
-26.6458,119.378,"2018","12",500.9,"D"
-26.655,119.4173,"2018","12",661.4,"D"
-17.2072,132.2548,"2018","12",596.1,"D"
-17.2026,132.2463,"2018","12",683.8,"D"
-18.2763,131.7269,"2018","12",3270.2,"D"
-18.2722,131.7699,"2018","12",622.7,"D"
-18.294,131.7286,"2018","12",1836.2,"D"
-18.2899,131.7716,"2018","12",1055.7,"D"
-18.2757,131.7312,"2018","12",2876.1,"D"
-18.2934,131.7329,"2018","12",3042.2,"D"
-18.2895,131.7759,"2018","12",1238.1,"D"
-18.3072,131.7777,"2018","12",584.5,"D"
-18.3078,131.7851,"2018","12",628.1,"D"
-18.2795,131.6878,"2018","12",689.7,"D"
-18.2973,131.6895,"2018","12",933.3,"D"
-18.2804,131.6836,"2018","12",552.2,"D"
-18.5887,122.1694,"2018","12",594.1,"D"
-17.6462,123.1011,"2018","12",732.4,"D"
-18.584,122.1768,"2018","12",548.5,"D"
-17.6917,124.9329,"2018","12",895.8,"D"
-16.703,124.0495,"2018","12",521.5,"D"
